video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"mfXPEMyccec","Luces Encendidas | McDonald’s","2020-04-18T15:02:12Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-04-18T15:02:12Z","[none]","34017","101","33","0","https://i.ytimg.com/vi/mfXPEMyccec/default.jpg","True","False","En McDonald’s, nuestras luces están encendidas, nuestros Drive Thrus están abiertos, y los deliveries siguen saliendo, para servir a quienes nos necesitan."']
['"6MzwfeBAPh4","Still the Same | McDonald\'s","2020-04-17T18:05:05Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-04-17T18:05:05Z","mcdonalds open|mcdonalds open near me|mcdonalds delivery|mcdonalds drive thru|mcdelivery|mcd delivery|mcdonalds fries|mcdonalds delivery near me|happy meal|Mcdonald\'s Happy Meal|mcdonalds kids meal","37688","201","26","0","https://i.ytimg.com/vi/6MzwfeBAPh4/default.jpg","True","False","It\'s good to know some things haven\'t changed. We’re still looking out for each other. And we’re still here to take your order."']
['"Q3l2PihXjPQ","Lights On | McDonald\'s","2020-04-15T15:24:46Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-04-15T15:24:46Z","is mcdonalds open|mcdonalds open|mcdonalds hours|24 hour mcdonalds|mcdonalds open near me|mcdonalds open time|mcdonalds delivery|mcdonalds drive thru|mcdonalds curbside|mcdonalds app|mcdelivery|mcdonalds lights on|mcdonalds coronavirus","121563","675","80","0","https://i.ytimg.com/vi/Q3l2PihXjPQ/default.jpg","True","False","At McDonald\'s, our lights are on, our Drive Thrus are open, and deliveries are going out, to be there for those who need us."']
['"FDb9UcESKJI","Happy Kid Happy Parent | McDonald\'s","2020-03-21T20:19:48Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-03-21T20:19:48Z","[none]","57095","210","41","0","https://i.ytimg.com/vi/FDb9UcESKJI/default.jpg","True","False","With McDelivery, your home is now a McDonald’s."']
['"GXqRK4iF010","Wherever You Live | McDonald\'s","2020-03-21T20:19:23Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-03-21T20:19:23Z","[none]","54596","173","40","0","https://i.ytimg.com/vi/GXqRK4iF010/default.jpg","True","False","With McDelivery, your home is now a McDonald’s."']
['"kvmkX58mq5o","Your McDonald\'s Is Open | McDonald\'s","2020-03-21T20:18:59Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-03-21T20:18:59Z","[none]","146727","195","46","0","https://i.ytimg.com/vi/kvmkX58mq5o/default.jpg","True","False","With McDelivery, your home is now a McDonald’s."']
['"fbHsxxOac_Q","Hello | McDonald\'s","2020-03-21T20:18:30Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-03-21T20:18:30Z","[none]","46678","218","59","0","https://i.ytimg.com/vi/fbHsxxOac_Q/default.jpg","True","False","We’re still here, at the Drive Thru, to take your order."']
['"BFgW4S6zOQU","We\'ll Be Here | McDonald\'s","2020-03-21T20:18:08Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-03-21T20:18:08Z","[none]","297629","584","182","0","https://i.ytimg.com/vi/BFgW4S6zOQU/default.jpg","True","False","We’re still here, at the Drive Thru, to take your order."']
['"bwar_fV13ug","Amongst Family: A Force For Good | McDonald’s","2020-02-20T00:32:01Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-02-20T00:32:01Z","McDonald’s|McDonald’s Owner|McDonald’s Operator|McDonald’s Owner Operator|Immigrant Archive Project|Immigrant|Entrepreneur|Community|Amongst Family|Entre Familia|Mexican immigrant|Family business|Divorce|Paying it Forward|Mentoring|Helping Others|Doing Good|Helping Family|Hispanic Owner|Hispanic Business Owner","32693","88","34","0","https://i.ytimg.com/vi/bwar_fV13ug/default.jpg","True","False","Meet Richard Acosta, McDonald’s Franchisee. Deeply appreciative of the opportunities and guidance he received throughout his youth, Richard Acosta decided to become a force of good by opening the doors of opportunity to his employees and countless others."']
['"CwdJVdjila4","Entre Familia: Ayudar Tiene Sus Recompensas| McDonald’s","2020-02-20T00:24:28Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-02-20T00:24:28Z","McDonald’s|Propietario de McDonald’s|Operador de McDonald’s|Propietario Operador de McDonald’s|Immigrant Archive Project|Inmigrante|Empresario|Comunidad|Entre Familia|Inmigrante Mexicano|Negocio familiar|apadrinamiento|ayudando a los demás|mujer propietaria|burrito de desayuno|metas de trabajo","18427","46","20","0","https://i.ytimg.com/vi/CwdJVdjila4/default.jpg","True","False","Conoce a Richard Acosta, propietario/operador de McDonald’s. A lo largo de su carrera, el Sr. Acosta se ha esforzado por ayudar a los demás. Una tarde, durante una visita médica de rutina, Richard Acosta recordó el impacto duradero de sus acciones."']
['"cfPkCzU3w-Q","Entre Familia: Escuelita De Barrio Inspira Beca Nacional | McDonald’s","2020-02-20T00:18:02Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-02-20T00:18:02Z","McDonald’s|Propietario de McDonald’s|Operador de McDonald’s|Propietario Operador de McDonald’s|Immigrant Archive Project|Inmigrante|Empresario|Comunidad|Entre Familia|Inmigrante Mexicano|Negocio familiar|apadrinamiento|ayudando a los demás|mujer propietaria|burrito de desayuno|metas de trabajo","17435","50","15","0","https://i.ytimg.com/vi/cfPkCzU3w-Q/default.jpg","True","False","Conoce a Richard Castro, propietario/operador de McDonald’s. En 1915, su abuela emigró a los EE. UU., y estaba decidida a mejorar su vida y la de su familia y comunidad mediante el establecimiento de la escuelita del barrio. Hoy, Richard ha honrado el legado de su abuela al fundar HACER, un fondo de becas universitarias que ha dado más de $22 millones de dólares y le permite a miles de estudiantes latinos realizar su sueño de lograr una educación superior."']
['"NxhLE87_THI","Entre Familia: Legado| McDonald’s","2020-02-20T00:09:53Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-02-20T00:09:53Z","- McDonald’s|Propietario de McDonald’s|Operador de McDonald’s|Propietario Operador de McDonald’s|Immigrant Archive Project|Inmigrante|Empresario|Comunidad|Entre Familia|Inmigrante Mexicano|Negocio familiar|apadrinamiento|ayudando a los demás|mujer propietaria|burrito de desayuno|metas de trabajo","24501","62","32","0","https://i.ytimg.com/vi/NxhLE87_THI/default.jpg","True","False","Conoce a los hermanos Yoyi Rodriguez y Jose Montes, propietarios/operadores de McDonald’s de segunda generación. En la década de 1960, la familia Montes vino de Cuba para construir una vida mejor. En el proceso, criaron una familia, crearon una exitosa empresa multigeneracional y establecieron un legado notable."']
['"_bO5mf8MQ7Y","Famous Orders | McDonald’s","2020-01-30T23:13:49Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-01-30T23:13:49Z","[none]","987549","14040","968","0","https://i.ytimg.com/vi/_bO5mf8MQ7Y/default.jpg","True","False","Everyone has an order. May we take yours?Yes, all featured orders are the person’s actual go-to order. Except Dracula. We made that one up."']
['"sXA7b16FCbQ","The Fries: Quarter Pounder® | McDonald’s","2020-01-28T16:08:19Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-01-28T16:08:19Z","[none]","214885","915","141","0","https://i.ytimg.com/vi/sXA7b16FCbQ/default.jpg","True","False","The hottest, juiciest Quarter Pounder yet, made with 100% fresh beef. And … fries?"']
['"ROTIhrgGmzI","The Bun: Quarter Pounder® | McDonald’s","2020-01-28T16:08:04Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-01-28T16:08:04Z","[none]","76262","237","32","0","https://i.ytimg.com/vi/ROTIhrgGmzI/default.jpg","True","False","The hottest, juiciest Quarter Pounder yet, made with 100% fresh beef. And a sesame seed bun."']
['"h6b5d4VEgGQ","The Pickles: Quarter Pounder® | McDonald’s","2020-01-28T16:07:45Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-01-28T16:07:45Z","[none]","96920","343","66","0","https://i.ytimg.com/vi/h6b5d4VEgGQ/default.jpg","True","False","The hottest, juiciest Quarter Pounder yet, made with 100% fresh beef. And pickles."']
['"0NwcaRZTP2c","The Onions: Quarter Pounder® | McDonald’s","2020-01-28T16:07:28Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-01-28T16:07:28Z","[none]","97160","322","52","0","https://i.ytimg.com/vi/0NwcaRZTP2c/default.jpg","True","False","The hottest, juiciest Quarter Pounder yet, made with 100% fresh beef. And onions."']
['"2alwcW6Bvso","The Cheese: Quarter Pounder® | McDonald’s","2020-01-28T16:07:10Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-01-28T16:07:10Z","[none]","147635","579","72","0","https://i.ytimg.com/vi/2alwcW6Bvso/default.jpg","True","False","The hottest, juiciest Quarter Pounder yet, made with 100% fresh beef. And cheese."']
['"nBylySCKS5E","The Beef: Quarter Pounder® | McDonald’s","2020-01-28T16:06:41Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-01-28T16:06:41Z","[none]","271822","482","58","0","https://i.ytimg.com/vi/nBylySCKS5E/default.jpg","True","False","The hottest, juiciest Quarter Pounder yet, made with 100% fresh beef."']
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
